API Well Number,County,Company Name,API Hole Number,Sidetrack,Completion,Well Type,Production Field Name,Well Status,Well Name,Town,Producing Formation,Months in Production,"Gas Produced, MCF","Water Produced, bbl",Reporting Year,Location 1
31029114170000,29,"Dresser Industrial Park, Inc.",11417,0,0,GD,Alden-Lancaster,IN,Fee 1,Lancaster,Medina,0,0,0,1988,"Lancaster, NY
(42.90039405300047, -78.67012970499968)"
31009192110000,9,Great Lakes Energy Partners,19211,0,0,GD,Lakeshore,AC,"Brainard, S #1",Conewango,Medina,12,8880,0,1987,"Conewango, NY
(42.239622435000456, -79.05676892799966)"
31013200560000,13,Great Lakes Energy Partners,20056,0,0,GD,Lakeshore,AC,"Wozowicz, A. #1",Clymer,Medina,12,4127,0,2000,"Clymer, NY
(42.020830128000455, -79.62887850199968)"
31013183600000,13,"Olson, Gilbert L.",18360,0,0,GD,Lakeshore,AC,"Olson,G 2",Ellery,Medina,12,372,,2000,"Ellery, NY
(42.19514403000045, -79.38579925999966)"
31013141580000,13,"Thompson, Stanley",14158,0,0,GD,Lakeshore,AC,Vilardo 5,Westfield,Medina,12,1844,0,1994,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013180550000,13,"Universal Resources Holdings , Inc.",18055,0,0,GD,Lakeshore,AC,Saxton #5,Charlotte,Medina,11,1484,0,1991,"Charlotte, NY
(43.24540427500045, -77.61779716599966)"
31013116020000,13,"H. Olsen & Sons Contractors, Inc.",11602,0,0,GD,Lakeshore,AC,Nocek #1,Sheridan,Medina,12,804,15,1993,"Sheridan, NY
(42.48838573900048, -79.23725606999966)"
31013102860000,13,Belden & Blake Corporation,10286,0,0,GD,Lakeshore,AC,Patterson James 1,Portland,Medina,11,3085,0,1989,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31037173870000,37,United States Gypsum Co.,17387,0,0,GD,Alden-Lancaster,AC,Rybak #1,Darien,Medina,0,0,0,1989,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013137790000,13,Belden & Blake Corporation,13779,0,0,GD,Lakeshore,AC,"Hollister, M #577",Chautauqua,Medina,12,5256,3,1998,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31011135980000,11,"OI Auburn, Inc.",13598,0,0,GD,West Auburn,AC,Sosniak T120-8,Throop,Queenston,12,1016,0,1999,"Throop, NY
(42.975983672000496, -76.57063642899965)"
31013184310000,13,Great Lakes Energy Partners,18431,0,0,GD,Lakeshore,AC,"Goodell, J #1",Ellery,Medina,12,17350,73,1994,"Ellery, NY
(42.19514403000045, -79.38579925999966)"
31013171540000,13,"Kastle Resources Enterprises, Inc.",17154,0,0,GD,Lakeshore,AC,Gleason #1,Cherry Creek,Medina,12,2261,0,1993,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31013110590000,13,"Lenape Resources, Inc.",11059,0,0,GD,Lakeshore,IN,Johnson N #159,Stockton,Medina,9,316,0,1990,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31037158990000,37,United States Gypsum Co.,15899,0,0,GD,Huron Creek,AC,Manne #1,Darien,Medina,9,494,0,2000,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013111540000,13,Belden & Blake Corporation,11154,0,0,GD,Lakeshore,AC,Anderson (150),Stockton,Medina,12,2243,6,1994,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31013144710000,13,"Stedman Energy, Inc.",14471,0,0,GD,Lakeshore,AC,Horlak #1,Chautauqua,Medina,12,5028,0,1998,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31009187610000,9,Seneca Resources Corp.,18761,0,0,GD,Lakeshore,AC,Milks #6308,Dayton,Medina,12,4728,0,1989,"Dayton, NY
(42.41671428500047, -78.97703918699966)"
31013179510000,13,Great Lakes Energy Partners,17951,0,0,GD,Lakeshore,AC,"Bunce, B #1",Poland,Grimsby,12,4996,0,1999,"Poland, NY
(43.23037120900045, -75.07312681499963)"
31013121730000,13,Belden & Blake Corporation,12173,0,0,GD,Lakeshore,AC,Lesch 1340 #1,Dunkirk,Medina,2,5487,0,2000,"Dunkirk, NY
(42.487243753000485, -79.33577835999967)"
31029202640000,29,"Stedman Energy, Inc.",20264,0,0,GD,North Collins,AC,Braymiller Watson #1,North Collins,Akron,7,5694,0,1986,"North Collins, NY
(42.59468150000049, -78.94094821499965)"
31029146670000,29,Shorewood Farms Drilling,14667,0,0,GD,Lakeview,AC,Shorewood No#1,Hamburg,Medina,4,0,0,1993,"Hamburg, NY
(42.71606257200045, -78.83210809599967)"
31029200260000,29,"Stedman Energy, Inc.",20026,0,0,GD,Brant-Eden,AC,Gugino 4,Brant,Medina,12,1993,10,1989,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31013185420000,13,Great Lakes Energy Partners,18542,0,0,GD,Lakeshore,AC,"Bennink, D #1",Clymer,Medina,12,3313,0,2000,"Clymer, NY
(42.020830128000455, -79.62887850199968)"
31013114890000,13,"Lenape Resources, Inc.",11489,0,0,GD,Lakeshore,AC,Howard 320 #1,Stockton,Medina,4,44,0,1990,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31013212030000,13,Great Lakes Energy Partners,21203,0,0,GD,Lakeshore,AC,"Fredrickson, W #1",Stockton,Medina,12,5774,0,1997,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31037161840000,37,Symbol Oil Corp.,16184,0,0,GD,Alden-Lancaster,AC,Babcock 1,Pembroke,Medina,12,6384,0,1986,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31037094310000,37,"Reserve Gas Co., Inc.",9431,0,0,GD,Alden-Lancaster,AC,Laben-Cochrane 2,Darien,Medina,12,306,0,1989,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31121211090000,121,United States Gypsum Co.,21109,0,0,GD,Danley Corners,AC,Huber #1,Bennington,Medina,12,2142,0,2000,"Bennington, NY
(42.83674245900045, -78.39450561599966)"
31013182160000,13,"Kastle Resources Enterprises, Inc.",18216,0,0,GD,Lakeshore,AC,Abbey #2,Ellington,Medina,7,564,0,1990,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31013159560000,13,"Nornew, Inc.",15956,0,0,GD,Lakeshore,AC,Frederes #1,Ellicott,Medina,12,48979,50,1987,"Ellicott, NY
(42.8744233810005, -78.85339824199963)"
31013190510000,13,"Caflisch, James E.",19051,0,0,GD,Lakeshore,AC,"Caflisch, E #1-B",French Creek,Medina,11,1434,29,1991,"French Creek, NY
(42.0678276910005, -79.70365587199967)"
31029603140000,29,Seneca Resources Corp.,60314,0,0,GD,North Collins,AC,Broadway 691-I,North Collins,Onondaga,12,1282,0,1995,"North Collins, NY
(42.59468150000049, -78.94094821499965)"
31029222980000,29,Belden & Blake Corporation,22298,0,0,GD,Orchard Park-Hamburg,AC,Spittler X #1,Hamburg,Medina,12,2381,0,1997,"Hamburg, NY
(42.71606257200045, -78.83210809599967)"
31037195320000,37,United States Gypsum Co.,19532,0,0,GD,Huron Creek,AC,Powell #1,Pembroke,Medina,12,2339,56,1998,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31013169890000,13,"Universal Resources Holdings , Inc.",16989,0,0,GD,Lakeshore,AC,W Benedict #3,Charlotte,Medina,12,167,,2000,"Charlotte, NY
(43.24540427500045, -77.61779716599966)"
31121219070000,121,Miller Gas Corp.,21907,0,0,GD,Cascade Brook,IN,"Chamberlain, D #2",Middlebury,Medina,6,1248,70,1991,"Middlebury, NY
(42.8622307870005, -78.14955952299965)"
31013178170000,13,"Smith, Richard A.",17817,0,0,GD,Lakeshore,AC,Brown #2,Cherry Creek,Medina,12,0,0,1992,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31009199780000,9,Great Lakes Energy Partners,19978,0,0,GD,Lakeshore,AC,"Horton, J #2",Conewango,Medina,12,5623,0,1994,"Conewango, NY
(42.239622435000456, -79.05676892799966)"
31013125460000,13,"Kastle Resources Enterprises, Inc.",12546,0,0,GD,Lakeshore,AC,Wellsville Timber NY,Ellington,Medina,10,1531,0,1989,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31013128640000,13,"GFS Energy, Inc.",12864,0,0,GD,Lakeshore,AC,Willowbrook Cemetary 1,Dunkirk City,Medina,11,3422,70,1995,"Dunkirk City, NY
(42.487243753000485, -79.33577835999967)"
31013207360000,13,"Chautauqua Energy,  Inc.",20736,0,0,GD,Lakeshore,AC,Chaut. Partners Ltd. #1,Chautauqua,Medina,12,1930,30,1993,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013152140000,13,Great Lakes Energy Partners,15214,0,0,GD,Lakeshore,AC,"Neratko,J 3",Westfield,Devonian Shale,12,10895,0,1987,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31029122880000,29,Belden & Blake Corporation,12288,0,0,GD,Lakeview,AC,Hecht 1380,Brant,Medina,7,1077,14,1992,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31121182090000,121,"Stedman Energy, Inc.",18209,0,0,GD,Chaffee-Arcade,AC,Greenwald 1,Arcade,Medina,12,1581,0,1999,"Arcade, NY
(42.533830182000486, -78.42824739199966)"
31013200990000,13,"N.E.A. Cross of N.Y., Inc.",20099,0,0,GD,Lakeshore,PA,"Bliss, R #1",Mina,Medina,9,3750,0,1992,"Mina, NY
(42.129732772000466, -79.68820686199967)"
31029155340000,29,"Schreiner Oil & Gas, Inc.",15534,0,0,GD,West Seneca,IN,Trefts 2,Orchard Park,Medina,12,2270,0,1995,"Orchard Park, NY
(42.76718214500045, -78.74387926899965)"
31013112970000,13,"Lenape Resources, Inc.",11297,0,0,GD,Lakeshore,IN,Cranston 313,Stockton,Medina,11,776,0,1993,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31037175900000,37,"New York Gas & Oil Co, Inc.",17590,0,0,GD,Alden-Lancaster,AC,Hersee 3,Darien,Medina,12,4200,47,1994,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013151850000,13,Great Lakes Energy Partners,15185,0,0,GD,Lakeshore,AC,"Weatherlow, C 2",Chautauqua,Medina,12,9680,0,1996,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31029042400000,29,"Lenape Resources, Inc.",4240,0,0,GW,Alden-Lancaster,IN,Jagusiak 1,Alden,Medina,0,0,0,1990,"Alden, NY
(42.90013055000048, -78.49091643399964)"
31009133590000,9,Seneca Resources Corp.,13359,0,0,GD,Lakeshore,IN,Saeger(Knoll)1698-I,Dayton,Medina,12,1301,0,1995,"Dayton, NY
(42.41671428500047, -78.97703918699966)"
31013112560000,13,Belden & Blake Corporation,11256,0,0,GD,Lakeshore,AC,Zysk 235,Westfield,Medina,2,98,0,1997,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31003603430000,3,"Alma Gas, Inc.",60343,0,0,GD,Richburg,AC,Macken (Jones) #2089,Alma,Richburg,12,190,0,1993,"Alma, NY
(42.01271066300046, -78.05476991799964)"
31013118730000,13,Belden & Blake Corporation,11873,0,0,GD,Lakeshore,AC,Lawson 396,Chautauqua,Medina,12,1121,13,1997,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013158320000,13,"Palmer, John L.",15832,0,0,GD,Lakeshore,AC,Saunders #1-3173,Arkwright,Medina,12,200,0,1996,"Arkwright, NY
(42.40699727700047, -79.23642814699963)"
31013186120000,13,Great Lakes Energy Partners,18612,0,0,GD,Lakeshore,AC,"Cross,N 1",Poland,Medina,8,3227,0,1989,"Poland, NY
(43.23037120900045, -75.07312681499963)"
31029137070000,29,"Kayak Gas & Oil Co.,  Inc.",13707,0,0,GD,Lakeview,IN,Hicks #2,Evans,Medina,0,0,0,1988,"Evans, NY
(42.69834088200048, -78.94540989999967)"
31009168270000,9,Eastern American Energy Corp.,16827,0,0,GD,Lakeshore,AC,Shaver #1,Randolph,Medina,12,4590,29,1990,"Randolph, NY
(42.16233121400046, -78.97460960099966)"
31013160940000,13,"Kastle Resources Enterprises, Inc.",16094,0,0,GD,Lakeshore,AC,Wellman #2,Ellington,Medina,12,512,0,1999,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31121179970000,121,United States Gypsum Co.,17997,0,0,GD,Danley Corners,AC,Topor 1,Bennington,Medina,12,1373,37,1995,"Bennington, NY
(42.83674245900045, -78.39450561599966)"
31013099600000,13,Belden & Blake Corporation,9960,0,0,GD,Lakeshore,AC,Johnson 35 #1,Ripley,Medina,12,624,0,2000,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31009160310000,9,"Adams, Ronald D.",16031,0,0,GD,Lakeshore,AC,Smith #1,Conewango,Medina,0,0,0,1987,"Conewango, NY
(42.239622435000456, -79.05676892799966)"
31037204790000,37,United States Gypsum Co.,20479,0,0,GD,Danley Corners,AC,"Stockschlaeder, C. #1",Darien,Medina,0,0,0,1987,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31037195270000,37,United States Gypsum Co.,19527,0,0,GD,Bethany,AC,Fleming #2,Bethany,Medina,10,1476,44,1992,"Bethany, NY
(42.91424359000047, -78.19239885099967)"
31051205740000,51,"Lenape Resources, Inc.",20574,0,0,GD,Avon,AC,Steele 2a,Avon,Medina,12,3043,0,1999,"Avon, NY
(42.91258218200045, -77.74701633399968)"
31013152360000,13,Great Lakes Energy Partners,15236,0,0,GD,Lakeshore,AC,"Black,F 1",Westfield,Medina,11,1744,0,1993,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31029171760000,29,"Subsea Oil & Gas, Inc.",17176,0,0,GD,Brant-Eden,IN,Lambrix #1,Eden,Medina,10,2610,0,1991,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31013132560000,13,"Nornew, Inc.",13256,0,0,GD,Lakeshore,SI,Clark #1,Busti,Medina,8,505,0,1993,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31037175530000,37,United States Gypsum Co.,17553,0,0,GD,Huron Creek,AC,Apps #1,Darien,Medina,11,1244,0,1999,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013123670000,13,Belden & Blake Corporation,12367,0,0,GD,Lakeshore,AC,Fairbanks Unit 498 #1,Arkwright,Medina,12,4731,71,1996,"Arkwright, NY
(42.40699727700047, -79.23642814699963)"
31013211430000,13,Seneca Resources Corp.,21143,0,0,GD,Lakeshore,AC,"Ames, C. #2 #7341",Poland,Medina,12,3144,0,1994,"Poland, NY
(43.23037120900045, -75.07312681499963)"
31013150020000,13,Great Lakes Energy Partners,15002,0,0,GD,Lakeshore,AC,"Nickerson,L 3",Chautauqua,Devonian Shale,0,0,0,1986,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31107214240000,107,Central New York Oil & Gas Co.,21424,0,0,GE,Stagecoach,AC,Campbell 01,Owego,Helderberg,12,262689,32,1997,"Owego, NY
(42.10270362200049, -76.26213699699963)"
31013185510000,13,"Universal Resources Holdings , Inc.",18551,0,0,GD,Lakeshore,AC,Saxton #6,Charlotte,Medina,11,2372,80,1988,"Charlotte, NY
(43.24540427500045, -77.61779716599966)"
31029147670000,29,"Wittmeyer, Richard J.& Cynthia",14767,0,0,GD,North Collins,IN,Wittmeyer #1189-I,North Collins,Onondaga,0,173,0,1992,"North Collins, NY
(42.59468150000049, -78.94094821499965)"
31121217470000,121,United States Gypsum Co.,21747,0,0,GD,Danley Corners,PA,"Adams, D #1",Bennington,Medina,4,62,58,1991,"Bennington, NY
(42.83674245900045, -78.39450561599966)"
31037128950000,37,United States Gypsum Co.,12895,0,0,GD,Huron Creek,AC,Lawrence #3,Darien,Medina,12,1722,0,1993,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31029163720000,29,"Stedman Energy, Inc.",16372,0,0,GD,Brant-Eden,AC,Lamb 1,Eden,Medina,6,739,0,1998,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31121041990000,121,United States Gypsum Co.,4199,0,0,GD,Danley Corners,AC,Stringham #1,Bennington,Medina,12,1332,24,1994,"Bennington, NY
(42.83674245900045, -78.39450561599966)"
31037139890000,37,"Lenape Resources, Inc.",13989,0,0,GD,Uhley Corners-Caledonia,AC,Carney 36,Pavilion,Medina,12,1616,20,2000,"Pavilion, NY
(42.87466008700045, -78.02324781999965)"
31121171870000,121,United States Gypsum Co.,17187,0,0,GD,Tozier's Corners,AC,"Perl, P. #1",Sheldon,Akron,1,808,56,1987,"Sheldon, NY
(42.7372410640005, -78.41924809699964)"
31121188640000,121,"Alden Aurora Gas Co.,  Inc.",18864,0,0,NL,Attica,TA,"Merle, G #1",Attica,Medina,0,0,0,1986,"Attica, NY
(42.864021713000454, -78.28096710599965)"
31013184370000,13,"Lenape Resources, Inc.",18437,0,0,GD,Lakeshore,AC,Plumb 712,Mina,Medina,12,1570,1,1989,"Mina, NY
(42.129732772000466, -79.68820686199967)"
31013136960000,13,"Nornew, Inc.",13696,0,0,GD,Lakeshore,AC,Salisbury #20605,Harmony,Medina,12,2990,135,1990,"Harmony, NY
(41.20120795700046, -73.88346743599965)"
31121153120000,121,"Hydrocarbon Generation, Inc.",15312,0,0,GD,Java,AC,Ring 2,Java,Medina,12,842,0,1999,"Java, NY
(42.694031045000486, -78.33762917299964)"
31121176130000,121,"Lenape Resources, Inc.",17613,0,0,GD,Leicester,AC,"Dries, A #136",Perry,Medina,12,1562,0,1997,"Perry, NY
(42.719613163000474, -78.00549933199966)"
31037194530000,37,United States Gypsum Co.,19453,0,0,GD,Indian Falls,AC,Snell #1,Pembroke,Medina,7,115,54,1997,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31013218570000,13,Seneca Resources Corp.,21857,0,0,GD,Lakeshore,AC,Hoover #1 #7008,Busti,Medina,12,73425,10,1993,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31013191970000,13,"Kastle Resources Enterprises, Inc.",19197,0,0,GD,Lakeshore,AC,Schweiger 1,Cherry Creek,Medina,12,5492,0,1986,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31029160140000,29,"Pan Energy Company, Inc.",16014,0,0,GD,Lakeview,AC,Sicurella #2,Brant,Medina,7,108,,2000,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31011136010000,11,"OI Auburn, Inc.",13601,0,0,GE,West Auburn,AC,Delaney Tom & Mary T119-2,Throop,Queenston,12,972,0,1987,"Throop, NY
(42.975983672000496, -76.57063642899965)"
31013179410000,13,"Bunce, Fred. E. & Beverly J.",17941,0,0,GD,Lakeshore,AC,"Anderson, B. #1",Busti,Medina,0,0,0,1991,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31013200870000,13,Great Lakes Energy Partners,20087,0,0,GD,Lakeshore,AC,"Reslink, A #2",Clymer,Tully,12,8394,149,1993,"Clymer, NY
(42.020830128000455, -79.62887850199968)"
31013118700000,13,Belden & Blake Corporation,11870,0,0,GD,Lakeshore,AC,Wise 391,Chautauqua,Medina,12,3251,0,1989,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31029179380000,29,"Stedman Energy, Inc.",17938,0,0,GD,Brant-Eden,AC,Eckhardt-Agle #2,Eden,Medina,5,838,8,1987,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31013179920000,13,"Kastle Resources Enterprises, Inc.",17992,0,0,GD,Lakeshore,AC,Willover #2,Ellington,Medina,12,732,0,1999,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31051173020000,51,"Musshafen, Denis",17302,0,0,GD,Uhley Corners-Caledonia,AC,Musshafen 99,York,Medina,12,180,0,1996,"York, NY
(43.20406110900046, -76.93921900099963)"
31013209660000,13,"Universal Resources Holdings , Inc.",20966,0,0,GD,Lakeshore,AC,Hoisington #7,Charlotte,Medina,12,1912,0,1997,"Charlotte, NY
(43.24540427500045, -77.61779716599966)"
31029179990000,29,Erie County Agricultural Society,17999,0,0,GD,Orchard Park-Hamburg,IN,Erie County Fair Gro,Hamburg,Medina,0,0,0,1996,"Hamburg, NY
(42.71606257200045, -78.83210809599967)"
31009130260000,9,"Dominion Transmission, Inc.",13026,0,0,GD,Bradford,AC,Quinlan E-2,Olean,Onondaga,12,288757,0,1989,"Olean, NY
(42.07755025500046, -78.42886818799968)"
31013182860000,13,"Stedman Energy, Inc.",18286,0,0,GD,Lakeshore,AC,Hill 6,Cherry Creek,Medina,3,78,0,1990,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31029135850000,29,"Seibel, William E",13585,0,0,GD,Alden-Lancaster,AC,Seibel #1,Lancaster,Medina,12,0,0,1994,"Lancaster, NY
(42.90039405300047, -78.67012970499968)"
31003627020000,3,Hunt Oil Co.,62702,0,0,IW,Richburg,AC,Bellamy Farm #5w,Alma,Richburg,12,,20,2000,"Alma, NY
(42.01271066300046, -78.05476991799964)"
31013209180000,13,Seneca Resources Corp.,20918,0,0,GD,Lakeshore,AC,"Bloomquist, J. #2 #7330",Poland,Medina,12,3545,0,1998,"Poland, NY
(43.23037120900045, -75.07312681499963)"
31009170560000,9,Great Lakes Energy Partners,17056,0,0,GD,Ellicotville,AC,"Ruhlen, E 1",Ellicottville,Medina,12,1409,0,1992,"Ellicottville, NY
(42.27552136300045, -78.67174645199964)"
31097007360000,97,Cunningham Natural Gas Corp.,736,0,0,GW,Unnamed,PA,Hill 1,Dix,Unknown,0,0,0,1998,"Dix, NY
(43.1669518540005, -75.47150755099966)"
31013160660000,13,"REI-NY, Inc.",16066,0,0,GD,Lakeshore,AC,Damon 1,Gerry,Medina,12,24054,59,1987,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31013193960000,13,Great Lakes Energy Partners,19396,0,0,GD,Lakeshore,AC,"Heil, J",Clymer,Medina,12,2709,165,1994,"Clymer, NY
(42.020830128000455, -79.62887850199968)"
31013176840000,13,Great Lakes Energy Partners,17684,0,0,GD,Lakeshore,AC,"Heslink,P 1a",French Creek,Medina,1,10,0,1989,"French Creek, NY
(42.0678276910005, -79.70365587199967)"
31013199230000,13,"Chautauqua Energy,  Inc.",19923,0,0,GD,Lakeshore,AC,Drake 1,Sherman,Medina,8,1116,50,1987,"Sherman, NY
(42.159343358000456, -79.59595849699963)"
31011045180000,11,"Janusz, Joseph",4518,0,0,GD,West Auburn,AC,Janusz 1 (795-1),Throop,Queenston,12,151,0,1993,"Throop, NY
(42.975983672000496, -76.57063642899965)"
31013207520000,13,Great Lakes Energy Partners,20752,0,0,GD,Lakeshore,AC,"Green, G #1",Chautauqua,Medina,12,603,0,2000,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31029190090000,29,"Stedman Energy, Inc.",19009,0,0,GD,Brant-Eden,AC,Bower 3,Eden,Medina,9,3381,0,1986,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31013187710000,13,Belden & Blake Corporation,18771,0,0,GD,Lakeshore,AC,NYSRA #2-1593,Harmony,Medina,12,6279,17,1998,"Harmony, NY
(41.20120795700046, -73.88346743599965)"
31009199850000,9,Great Lakes Energy Partners,19985,0,0,GD,Lakeshore,AC,"Miller, J 2",Conewango,Medina,12,3066,0,1995,"Conewango, NY
(42.239622435000456, -79.05676892799966)"
31037213450000,37,United States Gypsum Co.,21345,0,0,GD,Alden-Lancaster,AC,Reynolds #5,Darien,Medina,12,7297,0,1993,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31029151710000,29,"Handy, James R",15171,0,0,GD,Alden-Lancaster,AC,Handy 1,Marilla,Medina,0,100,0,1996,"Marilla, NY
(42.83851105500048, -78.55520668799966)"
31013158670000,13,"Chautauqua Energy,  Inc.",15867,0,0,GD,Lakeshore,AC,Hammermill 1,Westfield,Medina,7,3382,30,1986,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013181160000,13,"GFS Energy, Inc.",18116,0,0,GD,Lakeshore,AC,Olson Unit #5,Gerry,Medina,12,2610,0,1993,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31037196820000,37,United States Gypsum Co.,19682,0,0,GD,Huron Creek,AC,"Smith, G. #3",Pembroke,Medina,11,188,40,1996,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31099175640000,99,"Columbia Natural Resources, Inc.",17564,0,0,GD,Fayette-Waterloo,AC,Swartley 1 (4061),Varick,Queenston,12,25156,0,1994,"Varick, NY
(42.7672223400005, -76.76946950499968)"
31029609050000,29,"Alden Aurora Gas Co.,  Inc.",60905,0,0,GD,Alden-Lancaster,AC,"Shoff, G #1",Newstead,Medina,11,535,0,1988,"Newstead, NY
(42.96042359900048, -78.52367565699967)"
31013189240000,13,"Kastle Resources Enterprises, Inc.",18924,0,0,GD,Lakeshore,AC,Tenpas 4,Ellington,Medina,12,1101,0,1998,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31013111300000,13,"Lenape Resources, Inc.",11130,0,0,GD,Lakeshore,AC,Post 174,Mina,Medina,3,22,0,1989,"Mina, NY
(42.129732772000466, -79.68820686199967)"
31037161720000,37,United States Gypsum Co.,16172,0,0,GD,Huron Creek,AC,Stalica #1,Pembroke,Medina,9,203,20,1998,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
