API Well Number,County,Company Name,API Hole Number,Sidetrack Code,Completion Code,Well Type Code,Production Field,Well Status Code,Well Name,Town,Producing Formation,Months in Production,"Gas Produced, MCF","Water Produced, bbl","Oil Produced, bbl",Reporting Year,Location 1
31037229360000,Genesee,"Subsea Oil & Gas, Inc.",22936,00,00,GD,Alden-Lancaster,AC,Miles 1,Pembroke,Medina,12,2423,,,2004,"Pembroke, NY
(42.99836053700005, -78.43495817099995)"
31013244150000,Chautauqua,"EnerVest Operating, LLC",24415,00,00,GD,Lakeshore,AC,Marsh 4-007     ,Poland,Medina,12,10748,0,0,2007,"Poland, NY
(43.230370606000065, -75.07312619199996)"
31029135360000,Erie,"Lardo, Anthony P. Sr. & Patsy",13536,00,00,GD,Brant-Eden,IN,Lardo 1,Eden,Grimsby,12,,,,2004,"Eden, NY
(42.66478299000005, -78.88882867299998)"
31009170560000,Cattaraugus,Empire Energy E&P LLC,17056,00,00,GD,Ellicotville,AC,"Ruhlen, E 1",Ellicottville,Medina,12,668,,,2001,"Ellicottville, NY
(42.27552249300004, -78.67174741499997)"
31009653760000,Cattaraugus,"Little, Jay R.",65376,00,00,IW,Chipmunk,IN,Pfouts II 11,Carrollton,Chipmunk,0,0,0,0,2007,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31009605190000,Cattaraugus,"East Resources, Inc.",60519,00,00,IW,Bradford,PA,Enter. Transit 09,Allegany,Bradford,12,0,3456,0,2005,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31013123690000,Chautauqua,Empire Energy E&P LLC,12369,00,00,GD,Lakeshore,AC,Riscili 2,Portland,Medina,12,2654,,,2001,"Portland, NY
(42.36162322700005, -79.48653679199998)"
31015229180100,Chemung,Talisman Energy USA Inc.,22918,01,00,GE,Quackenbush Hill,AC,Gregory 1446-A,Catlin,Black River,12,1078029,498,0,2004,"Catlin, NY
(42.21263299200007, -76.89952694699997)"
31009164260000,Cattaraugus,"McCracken Oil & Gas, LLC",16426,00,00,OD,Chipmunk,AC,Riehle 2,Allegany,Chipmunk,12,0,0,8,2004,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31003652020000,Allegany,T.M. Quaintance Crude Oil Production,65202,00,00,OD,Ford's Brook,AC,Quaker q85,Alma,Richburg,12,0,0,,2001,"Alma, NY
(42.01271230700007, -78.05476699299999)"
31009203460000,Cattaraugus,Case Brothers Inc.,20346,00,00,OD,Chipmunk,NR,Smith Lease 8,Carrollton,Upper Devonian,0,0,0,0,2002,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31101205670000,Steuben,Richardson Petroleum Corp.,20567,00,00,OD,Beech Hill-Independence,AC,Losey 3,West Union,Fulmer Valley,12,205,7,33,2004,"West Union, NY
(42.094842991000064, -77.72058926999995)"
31013240900000,Chautauqua,"EnerVest Operating, LLC",24090,00,00,GD,Lakeshore,AC,Eckman 6-455     ,Carroll,Medina,12,15193,0,,2006,"Carroll, NY
(42.01751371100005, -78.34077951999996)"
31013122780000,Chautauqua,Empire Energy E&P LLC,12278,00,00,GD,Lakeshore,AC,Town 463,Arkwright,Medina,1,0,0,0,2002,"Arkwright, NY
(42.403124252000055, -79.23637919499998)"
31013111320000,Chautauqua,"McGill, Dennis",11132,00,00,GD,Lakeshore,AC,Kaminski 176,Mina,Medina,12,0,0,0,2001,"Mina, NY
(42.12973319400004, -79.68820909999994)"
31013199470000,Chautauqua,Great Lakes Energy Partners,19947,00,00,GD,Lakeshore,AC,Starks Unit 1,Ellery,Medina,11,1698,0,0,2005,"Ellery, NY
(42.195143433000055, -79.38579622199995)"
31009132930000,Cattaraugus,"McCracken, Carl A. III",13293,00,00,OD,Bradford,PA,Goodman 013,Carrollton,Chipmunk,12,65,,,2002,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31003636620000,Allegany,Hunt Oil Co.,63662,00,00,OD,Richburg,AC,Bellamy Farm 6,Alma,Richburg,12,,,5,2004,"Alma, NY
(42.01271230700007, -78.05476699299999)"
31029200010000,Erie,"Stedman Energy, Inc.",20001,00,00,GD,Brant-Eden,AC,Chiavetta 4,Brant,Medina,12,801,50,,2004,"Brant, NY
(42.59375333000003, -79.01745739899997)"
31003165810000,Allegany,SK Enterprises,16581,00,00,OD,Richburg,IN,Starr 11,Alma,Richburg,12,0,0,,2002,"Alma, NY
(42.01271230700007, -78.05476699299999)"
31013212070000,Chautauqua,Empire Energy E&P LLC,21207,00,00,GD,Lakeshore,AC,"Walker, F 5",Poland,Medina,12,1340,0,0,2003,"Poland, NY
(43.230370606000065, -75.07312619199996)"
31009168510000,Cattaraugus,"EnerVest Operating, LLC",16851,00,00,GD,Lakeshore,AC,Loomis 1,Randolph,Medina,12,2252,4,,2006,"Randolph, NY
(42.16233383800005, -78.97460931299997)"
31013233870000,Chautauqua,"EnerVest Operating, LLC",23387,00,00,GD,Lakeshore,AC,Eckman 2,Kiantone,Medina,12,10193,30,0,2003,"Kiantone, NY
(42.02716097700005, -79.20258709099994)"
31003653140000,Allegany,"C.O.G. Development & Resources, Inc.",65314,00,00,OD,Richburg,IN,Meadowbank mt14,Bolivar,Richburg,0,,0,0,2006,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31009221710000,Cattaraugus,Empire Energy E&P LLC,22171,00,00,GD,Lakeshore,AC,"Yoder, E 1",Leon,Medina,12,6312,,,2001,"Leon, NY
(42.29338104900006, -79.01635929999998)"
31029223100000,Erie,"Matrix Energy Development, Inc.",22310,00,00,GD,Lakeview,AC,"Green, B 1",Evans,Medina,12,3088,85,,2005,"Evans, NY
(42.64988085500005, -79.04095760399997)"
31015238430100,Chemung,"East Resources, Inc.",23843,01,00,GW,New Field Wildcat,PA,Hackett 1-A     ,Southport,Black River,0,0,0,0,2006,"Southport, NY
(40.90825155500005, -72.54854793699997)"
31009226260000,Cattaraugus,"Pefley Oil & Gas, Inc.",22626,00,00,GD,Lakeshore,AC,Countryside Sand&Gravel 2,Dayton,Medina,6,677,0,,2005,"Dayton, NY
(42.41671044700007, -78.97703668999998)"
31013220830000,Chautauqua,"Resource Energy, LLC",22083,00,00,GD,Lakeshore,AC,Ploss 2,North Harmony,Medina,12,1554,0,0,2006,"North Harmony, NY
(42.088272181000036, -79.41227952199995)"
31013111570000,Chautauqua,"Vertical Energy, Inc.",11157,00,00,OD,Busti,AC,Crandall 1-4,Busti,Glade,0,0,0,0,2002,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31029191540000,Erie,"Stedman Energy, Inc.",19154,00,00,GD,Brant-Eden,AC,Wheelock-Turnbull 4,Brant,Grimsby,12,3385,50,,2004,"Brant, NY
(42.59375333000003, -79.01745739899997)"
31037132490000,Genesee,United States Gypsum Co.,13249,00,00,GD,Huron Creek,AC,Johncox 2,Darien,Medina,12,2121,0,0,2005,"Darien, NY
(42.90205237400005, -78.35201836199997)"
31037196500000,Genesee,United States Gypsum Co.,19650,00,00,GD,Huron Creek,AC,Bauer 1,Alexander,Medina,12,606,0,0,2001,"Alexander, NY
(42.90173228100008, -78.25626591699995)"
31013226820000,Chautauqua,Libra Petroleum Company,22682,00,00,OD,Busti,NR,Crandall L 36,Busti,Glade,12,,0,13,2006,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31029191800000,Erie,Frontier Central School,19180,00,00,GD,Orchard Park-Hamburg,AC,Frontier Cen.School 2,Hamburg,Medina,12,489,0,0,2007,"Hamburg, NY
(42.716060207000055, -78.83210986499995)"
31009555570000,Cattaraugus,"McCracken, Carl A. III",55557,00,00,OD,Bradford,PA,Roeske-Eakin 17,Carrollton,Bradford,0,,0,0,2005,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31009156690000,Cattaraugus,"Newland, Donald & Marie",15669,00,00,GD,Pigeon Hill,AC,Newland 1,Freedom,Medina,0,0,,,2004,"Freedom, NY
(42.49715174800008, -78.38496577399997)"
31037204380000,Genesee,United States Gypsum Co.,20438,00,00,GD,Huron Creek,AC,Horton 1,Pembroke,Medina,12,949,20,0,2006,"Pembroke, NY
(42.99836053700005, -78.43495817099995)"
31003662950000,Allegany,"Simon of Bolivar Enterprises, Inc.",66295,00,00,IW,Richburg,PA,Wheeler 17 (W17),Bolivar,Richburg,12,0,1200,,2002,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31101228360000,Steuben,Nathan Petroleum Corp.,22836,00,00,OD,Beech Hill-Independence,AC,Edwards II 26,West Union,Fulmer Valley,12,1332,5,349,2004,"West Union, NY
(42.094842991000064, -77.72058926999995)"
31009051670000,Cattaraugus,"Copper Ridge Oil, Inc.",05167,00,00,OD,Five Mile,IN,Weis 20,Olean,Bradford,0,,0,0,2006,"Olean, NY
(42.07755349100006, -78.42886750099996)"
31013147840000,Chautauqua,U S Energy Development Corp.,14784,00,00,GD,Lakeshore,AC,Wm Baptist 1,Pomfret,Medina,9,519,5,,2007,"Pomfret, NY
(42.423823638000044, -79.31416638599995)"
31003698320000,Allegany,"Hogan Energy, Inc.",69832,00,00,OD,Clarksville,IN,Ferrington 17,Clarksville,Not Applicable,0,,0,0,2005,"Clarksville, NY
(42.54430331400005, -73.98277623299998)"
31013143260000,Chautauqua,"J.M. Resources, Inc.",14326,00,00,GD,Lakeshore,AC,Lepp 4,Pomfret,Medina,12,1957,,,2003,"Pomfret, NY
(42.423823638000044, -79.31416638599995)"
31009164210000,Cattaraugus,"Texas Keystone, Inc.",16421,00,00,GD,Lakeshore,AC,Sargent 1,Persia,Medina,0,0,0,,2007,"Persia, NY
(42.38478111000006, -78.93615806899999)"
31003679090000,Allegany,"Sturdevant, Walter B.",67909,00,00,OD,Richburg,IN,J&R Oil Lot 8 36,Bolivar,Richburg,0,,0,0,2004,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31013202950000,Chautauqua,"Shelex Drilling, Inc.",20295,00,00,GD,Lakeshore,IN,Isaac Unit 1,North Harmony,Medina,0,0,,,2004,"North Harmony, NY
(42.088272181000036, -79.41227952199995)"
31013177980000,Chautauqua,"Johnson, Tyler M.",17798,00,00,GD,Lakeshore,AC,"Wallace, W 1",French Creek,Medina,6,1133,,,2004,"French Creek, NY
(42.064131788000054, -79.71709754799997)"
31013147780000,Chautauqua,Empire Energy E&P LLC,14778,00,00,GD,Lakeshore,AC,"Baker,JJ 2",Chautauqua,Medina,12,1293,45,0,2006,"Chautauqua, NY
(42.205101900000045, -79.46580628599997)"
31013189620000,Chautauqua,"REI-NY, LLC",18962,00,00,OD,Gerry-Charlotte,IN,Prince Unit 2,Gerry,Onondaga,0,0,0,0,2007,"Gerry, NY
(42.19296057200006, -79.24892953199998)"
31029127570000,Erie,"Stedman Energy, Inc.",12757,00,00,GD,Brant-Eden,AC,Thomas Milius 1,Evans,Grimsby,11,1067,0,,2007,"Evans, NY
(42.64988085500005, -79.04095760399997)"
31013170840000,Chautauqua,"EnerVest Operating, LLC",17084,00,00,GD,Lakeshore,AC,Enos/Frankson 1,Kiantone,Medina,12,5862,0,,2001,"Kiantone, NY
(42.02716097700005, -79.20258709099994)"
31009661350000,Cattaraugus,"Stephan, Phillip",66135,00,00,OD,Bradford,IN,Kurty 8,Allegany,Bradford,12,,0,1,2005,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31123227970000,Yates,Columbia Natural Resources  LLC,22797,00,00,GW,Not Applicable,SI,Bedient 1 (623788),Jerusalem,Black River,0,0,0,0,2005,"Jerusalem, NY
(44.797491096000044, -73.75420717099996)"
31011206240000,Cayuga,Columbia Natural Resources  LLC,20624,00,00,GD,West Auburn,SI,Lockwood Ray 1 (1047-1),Aurelius,Queenston,12,5895,0,0,2005,"Aurelius, NY
(42.922942928000055, -76.67442556599997)"
31029201500000,Erie,"Stedman Energy, Inc.",20150,00,00,GD,Brant-Eden,AC,Ciminesi 1,Brant,Medina,12,2112,25,0,2006,"Brant, NY
(42.59375333000003, -79.01745739899997)"
31013203930000,Chautauqua,"Chautauqua Energy, Inc.",20393,00,00,GD,North Harmony,AC,Butts #1A     ,North Harmony,Onondaga,1,0,60,0,2007,"North Harmony, NY
(42.088272181000036, -79.41227952199995)"
31121182020000,Wyoming,United States Gypsum Co.,18202,00,00,GD,Sheldon,AC,Brigzna 1,Sheldon,Medina,10,234,20,0,2003,"Sheldon, NY
(42.73724418000006, -78.41924690999997)"
31003136700000,Allegany,"Otis Eastern Service, Inc.",13670,00,00,OD,Fulmer Valley,AC,Joyce Management 1,Andover,Penny,3,2,0,1,2002,"Andover, NY
(42.16025323000008, -77.79311714599999)"
31013108830000,Chautauqua,"P & H Gas, LLC",10883,00,00,GD,Lakeshore,AC,Longhouse 64,Pomfret,Medina,1,19,0,0,2002,"Pomfret, NY
(42.423823638000044, -79.31416638599995)"
31029225330000,Erie,"Schreiner Oil & Gas, Inc.",22533,00,00,GD,East Aurora,AC,Skotnicki 1,Aurora,Medina,12,1012,,,2004,"Aurora, NY
(42.75771238800007, -76.70292723399996)"
31011044910000,Cayuga,"Juli, Donald W. & Joan S.",04491,00,00,GD,West Auburn,AC,Juli 1 (788-1),Aurelius,Queenston,12,,,,2003,"Aurelius, NY
(42.922942928000055, -76.67442556599997)"
31015067810000,Chemung,"Potter-Mckean Resources, Inc,",06781,00,00,DH,Van Etten,PA,Held 1,Erin,Oriskany,0,0,,,2003,"Erin, NY
(42.182232991000035, -76.67324744399997)"
31013163910000,Chautauqua,Great Lakes Energy Partners,16391,00,00,GD,Lakeshore,PA,NYSRA 3-9,Chautauqua,Medina,12,32,,,2001,"Chautauqua, NY
(42.205101900000045, -79.46580628599997)"
31009142280000,Cattaraugus,"Hemlock Oil & Gas Co., Inc.",14228,00,00,OD,Chipmunk,NR,Allegany Indian Reser 193,Carrollton,Chipmunk,0,0,0,0,2002,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31003667170000,Allegany,"Clark, Ralph",66717,00,00,OD,Richburg,IN,Clark 7,Genesee,Richburg,0,,,,2003,"Genesee, NY
(43.000943515000074, -78.19369206299996)"
31013158050000,Chautauqua,Great Lakes Energy Partners,15805,00,00,GD,Lakeshore,IN,"White, H 2",French Creek,Medina,12,332,0,0,2005,"French Creek, NY
(42.064131788000054, -79.71709754799997)"
31009184980000,Cattaraugus,"Hitchcock, James H. & Vicki L.",18498,00,00,GD,Lakeshore,AC,Hitchcock-Wagner Uni,Randolph,Medina,12,200,0,,2005,"Randolph, NY
(42.16233383800005, -78.97460931299997)"
31029016850000,Erie,Iroquois Gas Corp.,01685,00,00,GD,Alden-Lancaster,IN,None Specified,Lancaster,Medina,0,0,,,2001,"Lancaster, NY
(42.90039411200007, -78.67012916399995)"
31101205760000,Steuben,"LeBarron, Scott",20576,00,00,GW,Not Applicable,IN,Lebarron 1,Troupsburg,Fulmer Valley,0,0,0,0,2007,"Troupsburg, NY
(42.04260104800005, -77.54594708899998)"
31121172950000,Wyoming,"Kingsley, Craig",17295,00,00,GD,Leicester,IN,"Kinsley, E 1",Covington,Medina,12,8,,,2004,"Covington, NY
(42.84644055600006, -78.00999834599997)"
31003083410000,Allegany,"Klein, Roger, A. Jr.",08341,00,00,OD,Richburg,PA,1-53/54 Kv,Alma,Richburg,12,0,6,,2002,"Alma, NY
(42.01271230700007, -78.05476699299999)"
31121220420000,Wyoming,"Lenape Resources, Inc.",22042,00,00,GD,Cascade Brook,SI,Titus Brothers 4,Middlebury,Theresa,0,0,0,0,2007,"Middlebury, NY
(42.86223184100004, -78.14955915699994)"
31013095710000,Chautauqua,Libra Petroleum Company,09571,00,00,OD,Busti,AC,L.Crandall 21,Busti,Glade,12,,0,8,2005,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31029147640000,Erie,Seneca Resources Corporation,14764,00,00,GD,North Collins,IN,Kohn 1182-I,North Collins,Onondaga,12,2696,2,,2006,"North Collins, NY
(42.59468249100007, -78.94094613599998)"
31037174680000,Genesee,United States Gypsum Co.,17468,00,00,GD,Huron Creek,AC,Fiorica 1,Pembroke,Medina,11,231,30,0,2007,"Pembroke, NY
(42.99836053700005, -78.43495817099995)"
31013121860000,Chautauqua,Empire Energy E&P LLC,12186,00,00,GD,Lakeshore,AC,McCoy 1344,Hanover,Medina,12,2775,0,0,2006,"Hanover, NY
(42.96356369500006, -75.37938908499996)"
31037195270000,Genesee,United States Gypsum Co.,19527,00,00,GD,Bethany,AC,Fleming 2,Bethany,Medina,12,451,0,0,2004,"Bethany, NY
(42.91424260600007, -78.19239835099995)"
31037174180000,Genesee,United States Gypsum Co.,17418,00,00,GD,Huron Creek,AC,Klossner 1,Darien,Medina,12,2254,0,0,2001,"Darien, NY
(42.90205237400005, -78.35201836199997)"
31003675140000,Allegany,"Sturdevant, Walter B.",67514,00,00,OD,Richburg,NR,Sloan w19,Bolivar,Richburg,0,,0,0,2006,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31121172610000,Wyoming,United States Gypsum Co.,17261,00,00,GD,Sheldon,AC,Victor 1,Sheldon,Medina,12,154,10,0,2003,"Sheldon, NY
(42.73724418000006, -78.41924690999997)"
31029035410000,Erie,Iroquois Gas Corp.,03541,00,00,GD,Orchard Park-Hamburg,PA,Busendorfer J 2,Orchard Park,Medina,0,0,0,0,2005,"Orchard Park, NY
(42.767181823000044, -78.74387961899998)"
31029018160000,Erie,"Reserve Gas Co., Inc.",01816,00,00,GD,Alden-Lancaster,AC,Gilbert Heist 1,Alden,Medina,12,925,,,2004,"Alden, NY
(42.90013181300003, -78.49091675699998)"
31013146440000,Chautauqua,"Curtis & Son Oil, Inc.",14644,00,00,OD,Busti,NR,Anderson 8,Busti,Glade,12,0,0,,2001,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31011045710000,Cayuga,Minard Run Oil Co.,04571,00,00,GD,West Auburn,SI,Fabian 1 (773-1),Springport,Queenston,0,0,0,0,2007,"Springport, NY
(42.85856410200006, -76.68352600499998)"
31099195480000,Seneca,Minard Run Oil Co.,19548,00,00,GD,Fayette-Waterloo,AC,Heitmann 1 (4112),Varick,Queenston,12,1501,,,2003,"Varick, NY
(42.805904258000055, -76.84525774399998)"
31009130140000,Cattaraugus,SWEPI LP,13014,00,00,IW,Bradford,PA,Enterprise Transit St 054,Allegany,"Chipmunk, Bradford 2nd & 3rd",12,0,3017,0,2007,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31003611520000,Allegany,Moose Oil Co.,61152,00,00,IW,Richburg,NR,Tullar p-35,Bolivar,Waugh & Porter,0,0,0,0,2002,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31013148750000,Chautauqua,"EnerVest Operating, LLC",14875,00,00,GW,Lakeshore,AC,Latona 1-3163,Busti,Medina,12,3105,0,0,2007,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31013109570000,Chautauqua,Empire Energy E&P LLC,10957,00,00,GD,Lakeshore,AC,Ciminello 1,Stockton,Medina,11,1110,19,0,2002,"Stockton, NY
(42.31662340100007, -79.35563629099994)"
31029143330000,Erie,Empire Energy E&P LLC,14333,00,00,GD,Cowlesville,AC,Rogacki 1437,Marilla,Medina,6,360,0,0,2003,"Marilla, NY
(42.83851379400005, -78.55520666799998)"
31013160440000,Chautauqua,Empire Energy E&P LLC,16044,00,00,OD,Ellery,IN,Peterson et al 1,Ellery,Medina,2,1,0,114,2003,"Ellery, NY
(42.195143433000055, -79.38579622199995)"
31011204700000,Cayuga,Columbia Natural Resources  LLC,20470,00,00,GD,West Auburn,AC,Downing (681-4),Springport,Queenston,12,2922,0,0,2005,"Springport, NY
(42.85856410200006, -76.68352600499998)"
31009209890000,Cattaraugus,"Pefley Oil & Gas, Inc.",20989,00,00,GD,Lakeshore,AC,Koningeser 1,Dayton,Medina,12,200,0,0,2002,"Dayton, NY
(42.41671044700007, -78.97703668999998)"
31009169280000,Cattaraugus,"Texas Keystone, Inc.",16928,00,00,GD,Lakeshore,AC,Van Etten C 2a,Persia,Medina,,0,,,2001,"Persia, NY
(42.38478111000006, -78.93615806899999)"
31009197220000,Cattaraugus,Cal Ban Corp.,19722,00,00,OD,Five Mile,AC,Cal Ban Cb31,Allegany,"Chipmunk, Bradford 2nd & 3rd",12,0,0,,2002,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31009653430000,Cattaraugus,"BDH Oil, Inc.",65343,00,00,IW,Chipmunk,NR,Nichols Run Hw-7,Allegany,Chipmunk & Bradford 2nd,2,,300,,2003,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31009198420000,Cattaraugus,"Copper Ridge Oil, Inc.",19842,00,00,OD,Five Mile,AC,Edstrom 10,Allegany,Bradford,10,,2,28,2005,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31029185290000,Erie,"Stedman Energy, Inc.",18529,00,00,GD,Brant-Eden,AC,Euler 1,Eden,Grimsby,12,1146,0,0,2002,"Eden, NY
(42.66478299000005, -78.88882867299998)"
31015230230000,Chemung,Talisman Energy USA Inc.,23023,00,00,GE,Langdon Hill,AC,Konstantinides 1     ,Van Etten,Black River,11,541865,2931,0,2007,"Van Etten, NY
(42.19890008700003, -76.55330570299998)"
31003552280000,Allegany,"Taylor, Ricky L.",55228,00,00,OD,Fulmer Valley,NR,Schrader 1,Wellsville,Fulmer Valley,0,,0,0,2005,"Wellsville, NY
(42.127843753000036, -77.95913902899997)"
31121208490000,Wyoming,United States Gypsum Co.,20849,00,00,GD,Danley Corners,AC,"Schlick, F. 1",Bennington,Medina,12,650,0,0,2005,"Bennington, NY
(42.83674438800006, -78.39450634199994)"
31013244090000,Chautauqua,U S Energy Development Corp.,24409,00,00,GD,Lakeshore,AC,Napper 1     ,Westfield,Medina,7,2793,100,,2007,"Westfield, NY
(42.32230061700005, -79.57760786799997)"
31013141530000,Chautauqua,Empire Energy E&P LLC,14153,00,00,GD,Lakeshore,AC,"Johnson, R 2",Busti,Medina,5,632,0,0,2003,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31009241590000,Cattaraugus,SWEPI LP,24159,00,00,OD,Bradford,AC,Rumsey Devonian Sec 14 Lot 1-68     ,Allegany,Bradford & Chipmunk,12,1230,0,679,2007,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31029179990000,Erie,"Cline Oil, Inc.",17999,00,00,GD,Orchard Park-Hamburg,AC,Erie County Fair Gro,Hamburg,Medina,12,0,0,0,2001,"Hamburg, NY
(42.716060207000055, -78.83210986499995)"
31013158370000,Chautauqua,Empire Energy E&P LLC,15837,00,00,GD,Lakeshore,AC,"Winch, G 2",Westfield,Medina,12,3309,0,0,2003,"Westfield, NY
(42.32230061700005, -79.57760786799997)"
31029037660000,Erie,Iroquois Gas Corp.,03766,00,00,GD,West Seneca,IN,Deenfreund L 1,Orchard Park,Medina,12,0,0,0,2007,"Orchard Park, NY
(42.767181823000044, -78.74387961899998)"
31013182810000,Chautauqua,"Croscut, Fred",18281,00,00,GD,Lakeshore,IN,Maring 2,Sherman,Medina,12,,,,2003,"Sherman, NY
(42.15934185200007, -79.59595990199995)"
31013181500000,Chautauqua,Great Lakes Energy Partners,18150,00,00,GD,Lakeshore,AC,"Stearns, L 1",Poland,Medina,12,1370,0,0,2005,"Poland, NY
(43.230370606000065, -75.07312619199996)"
31013193540000,Chautauqua,Hayden Harper Energy KA LLC,19354,00,00,GD,Lakeshore,AC,"Ostrander, M 1-287",Ellery,Medina,12,6934.29,75,0,2001,"Ellery, NY
(42.195143433000055, -79.38579622199995)"
31003658980000,Allegany,"Simon of Bolivar Enterprises, Inc.",65898,00,00,OD,Richburg,AC,A&F Oil Co. 80,Genesee,Richburg,0,0,0,0,2007,"Genesee, NY
(43.000943515000074, -78.19369206299996)"
